date,ticker,close,price_pred,price_real,price_error,price_error_pct,prob_win,y_hat,y_H3,confidence_score,confidence_level,signal_direction,tradeable,trading_signal,direction_correct,abs_price_error_pct,accuracy_rolling,mae_rolling,accuracy_rolling_global,mae_rolling_global,macro_risk
2020-04-14,CVX,65.50004577636719,64.81473384540001,67.48184204101562,2.6671081956156115,4.114972070975957,0.19,-0.0104627702598405,0.0302564103758762,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,4.114972070975957,0.6,3.4365938181312203,0.2,3.553115389170243,MEDIUM
2020-04-15,CVX,63.85884475708008,62.97596292985589,64.6949234008789,1.718960471023017,2.729550118888433,0.195,-0.0138255214384583,0.0130926052135655,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,2.729550118888433,0.6,2.673950169426045,0.4,3.846547449771972,MEDIUM
2020-04-16,CVX,61.92350769042969,61.1865010917671,63.20083999633789,2.014338904570792,3.292129585167324,0.215,-0.0119018871209148,0.0206275831836577,5,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,3.2921295851673236,0.4,3.0226796417010364,0.2,4.862717146404842,MEDIUM
2020-04-17,CVX,67.48184204101562,66.86659503665499,65.36844635009766,-1.4981486865573288,-2.2405039253697194,0.18,-0.0091172230299624,-0.0313179905437887,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,2.2405039253697194,0.4,3.410625087615604,0.4,2.7551034737050233,MEDIUM
2020-04-20,CVX,64.6949234008789,63.7862835883416,67.19541931152344,3.4091357231818407,5.34462196478388,0.175,-0.0140449940238273,0.0386505737884614,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,5.34462196478388,0.2,3.544355533037063,0.2,2.337070542222604,MEDIUM
2020-04-21,CVX,63.20083999633789,61.93308640704318,67.35797119140625,5.424884784363073,8.759267621040346,0.185,-0.0200591256282064,0.0657765180859817,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,8.759267621040346,0.2,4.47321464304994,0.4,5.490341901319309,MEDIUM
2020-04-22,CVX,65.36844635009766,65.72241643370769,69.44815826416016,3.725741830452464,5.668905729007259,0.245,0.0054149991834632,0.0624110276724727,5,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,5.668905729007259,0.4,5.061085765073705,0.8,2.528207147021825,MEDIUM
2020-04-23,CVX,67.19541931152344,66.94807531455206,69.60298919677734,2.654913882225287,3.965631378872824,0.195,-0.0036809651536613,0.035829375125888,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,3.9656313788728235,0.4,5.1957861238148055,0.6,1.6907713404630644,MEDIUM
2020-04-24,CVX,67.35797119140625,68.16815223715318,73.24919891357422,5.081046676421039,7.453695765061025,0.245,0.0120279906211057,0.087461478099263,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,7.453695765061025,0.4,6.238424491753067,1.0,3.229750298456518,MEDIUM
2020-04-27,CVX,69.44815826416016,69.07669344633716,71.22093963623047,2.144246189893309,3.1041529102128864,0.18,-0.0053488073277632,0.0255266866160392,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,3.1041529102128864,0.4,5.790330680838868,0.4,4.3759562866039605,MEDIUM
2020-04-28,CVX,69.60298919677734,69.4030734527568,69.23915100097656,-0.1639224517802375,-0.2361890383598369,0.22,-0.0028722292868106,-0.0052273357796769,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,0.23618903835983693,0.6,4.085714964302767,0.4,3.9305931537004506,MEDIUM
2020-04-29,CVX,73.24919891357422,71.62733818119936,70.78742218017578,-0.8399160010235818,-1.1726193131717433,0.17,-0.0221416855942474,-0.033608241044425,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,1.1726193131717433,0.6,3.1864576811356633,0.6,3.731438747702086,MEDIUM
2020-04-30,CVX,71.22093963623047,69.65962399522168,71.90990447998047,2.2502804847587896,3.230394245184482,0.19,-0.0219221432486484,0.0096736275492708,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,3.230394245184482,0.6,3.039410254397995,0.0,4.397573244661493,MEDIUM
2020-05-01,CVX,69.23915100097656,68.005615993076,69.71137237548828,1.7057563824122752,2.5082581158972914,0.205,-0.0178155709604694,0.0068201496939941,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,2.5082581158972914,0.4,2.0503227245652482,0.4,2.9498968270048804,MEDIUM
2020-05-04,CVX,70.78742218017578,69.21709022782191,71.71637725830078,2.499287030478868,3.610794707279209,0.155,-0.0221837708450081,0.0131231658042374,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,3.610794707279209,0.4,2.151651083978513,0.2,2.814965253503927,MEDIUM
2020-05-05,CVX,71.90990447998047,70.52462228160405,73.9072036743164,3.3825813927123534,4.7963126682277615,0.19,-0.0192641362604239,0.0277750222139703,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,4.7963126682277615,0.2,3.0636758099520973,0.6,2.6059241503527475,MEDIUM
2020-05-06,CVX,69.71137237548828,68.27735310688342,72.28150177001953,4.004148663136107,5.864534111139153,0.15,-0.0205708081728869,0.0368681508762687,5,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,5.864534111139153,0.0,4.002058769545579,0.8,3.406195508174875,MEDIUM
2020-05-07,CVX,71.71637725830078,70.63139763862186,70.52423095703125,-0.1071666815906127,-0.151726689791585,0.19,-0.015128756654441,-0.0166230691906784,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,0.15172668979158505,0.2,3.386325258467,0.6,1.5039273057723954,MEDIUM
2020-05-08,CVX,73.9072036743164,71.93349118113831,68.66626739501953,-3.2672237861187767,-4.542006417972211,0.165,-0.0267052789857342,-0.0709123876799868,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,4.542006417972211,0.4,3.7930749188819837,0.4,3.4036088415759287,MEDIUM
2020-05-11,CVX,72.28150177001953,70.4147132618776,69.71137237548828,-0.7033408863893129,-0.9988550031774404,0.17,-0.0258266425354797,-0.0355572218561357,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,0.9988550031774404,0.6,3.2706869780616303,0.4,1.996096683983799,MEDIUM
2020-05-12,CVX,70.52423095703125,68.49574332902753,69.02239227294922,0.5266489439216855,0.7688783540779519,0.12,-0.0287629882733442,-0.0212953571233844,5,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,0.7688783540779519,0.8,2.465200115231668,1.0,1.3104893776057325,MEDIUM
2020-05-13,CVX,68.66626739501953,67.7787801266039,72.69853973388672,4.919759607282813,7.258554370694191,0.225,-0.0129246470222436,0.0587227541533683,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,7.258554370694191,0.8,2.744004167142676,0.6,4.520345889723904,MEDIUM
2020-05-14,CVX,69.71137237548828,68.32614929837341,70.3969955444336,2.070846246060185,3.03082533894455,0.185,-0.0198708335514271,0.0098351695796823,5,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,3.03082533894455,0.6,3.3198238969732685,0.6,2.903025483973118,MEDIUM
2020-05-15,CVX,69.02239227294922,67.26040642866518,73.0520248413086,5.791618412643416,8.610739542268261,0.115,-0.025527742320438,0.0583815257000102,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,8.610739542268261,0.4,4.133570521832479,0.6,4.807937121360361,MEDIUM
2020-05-18,CVX,72.69853973388672,70.91600400480564,72.29793548583984,1.3819314810342007,1.948687747466078,0.14,-0.0245195534271535,-0.005510485485861,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,1,1.948687747466078,0.4,4.3235370706902065,0.6,1.3319659155014136,MEDIUM
2020-05-19,CVX,70.3969955444336,69.44265212701087,70.91545867919922,1.472806552188345,2.12089617414752,0.195,-0.0135565930057392,0.0073648474733325,5,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,2.12089617414752,0.2,4.59394063470412,0.4,1.6068497034894573,MEDIUM
2020-05-20,CVX,73.0520248413086,71.33921293046517,73.28767395019531,1.9484610197301464,2.7312622885667737,0.135,-0.0234464672890885,0.0032257710775112,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,2.7312622885667737,0.2,3.6884822182786365,0.2,3.149958973884586,MEDIUM
2020-05-21,CVX,72.29793548583984,70.48650705496087,73.75897216796875,3.2724651130078826,4.642683046354139,0.145,-0.0250550505862476,0.0202085532914706,4,✅ Muy Alta,NEUTRAL,True,NO_TRADE,0,4.642683046354139,0.2,4.010853759760555,0.0,3.7224111696364472,MEDIUM
