entry_time,ticker,hour_bucket,block_reason,equity_at_entry,risk_cash,entry,sl,tp,probwin,threshold
2024-08-28 15:30:00-04:00,JPM,15:30,DAILY_STOP,2107.221607142846,15.804162053571345,220.76,,,,0.55
2024-08-28 15:45:00-04:00,GS,15:45,DAILY_STOP,2107.221607142846,15.804162053571345,502.775,,,,0.55
2024-08-28 15:45:00-04:00,JPM,15:45,DAILY_STOP,2107.221607142846,15.804162053571345,221.03,,,,0.55
2024-08-29 09:45:00-04:00,GS,09:45,DAILY_STOP,2061.037678571418,15.457782589285634,502.93,,,,0.55
2024-08-29 09:45:00-04:00,QQQ,09:45,DAILY_STOP,2061.037678571418,15.457782589285634,474.59,,,,0.55
2024-08-29 10:00:00-04:00,QQQ,10:00,DAILY_STOP,2061.037678571418,15.457782589285634,476.98,,,,0.55
2024-08-29 10:00:00-04:00,SPY,10:00,DAILY_STOP,2061.037678571418,15.457782589285634,561.26,,,,0.55
2024-08-29 10:15:00-04:00,CAT,10:15,DAILY_STOP,2061.037678571418,15.457782589285634,352.04,,,,0.55
2024-08-29 10:15:00-04:00,GS,10:15,DAILY_STOP,2061.037678571418,15.457782589285634,506.855,,,,0.55
2024-08-29 10:45:00-04:00,SPY,10:45,MAX_OPEN,2083.5880357142746,15.62691026785706,562.165,,,,0.55
2024-08-29 11:15:00-04:00,JPM,11:15,MAX_OPEN,2083.5880357142746,15.62691026785706,221.41,,,,0.55
2024-08-29 11:15:00-04:00,SPY,11:15,MAX_OPEN,2083.5880357142746,15.62691026785706,562.92,,,,0.55
2024-08-29 11:30:00-04:00,JPM,11:30,MAX_OPEN,2083.5880357142746,15.62691026785706,221.49,,,,0.55
2024-08-30 10:30:00-04:00,JPM,10:30,MAX_OPEN,2113.189999999988,15.848924999999907,223.22,,,,0.55
2024-08-30 10:45:00-04:00,JPM,10:45,DAILY_STOP,2097.8728571428446,15.734046428571334,223.23,,,,0.55
2024-08-30 11:00:00-04:00,JPM,11:00,DAILY_STOP,2097.8728571428446,15.734046428571334,223.45,,,,0.55
2024-08-30 15:00:00-04:00,GS,15:00,DAILY_STOP,2082.0264285714156,15.615198214285616,508.135,,,,0.55
2024-08-30 15:00:00-04:00,QQQ,15:00,DAILY_STOP,2082.0264285714156,15.615198214285616,474.19,,,,0.55
2024-08-30 15:00:00-04:00,SPY,15:00,DAILY_STOP,2082.0264285714156,15.615198214285616,560.64,,,,0.55
2024-08-30 15:30:00-04:00,CAT,15:30,DAILY_STOP,2082.0264285714156,15.615198214285616,353.465,,,,0.55
2024-08-30 15:30:00-04:00,JPM,15:30,DAILY_STOP,2082.0264285714156,15.615198214285616,223.86,,,,0.55
2024-08-30 15:30:00-04:00,QQQ,15:30,DAILY_STOP,2082.0264285714156,15.615198214285616,475.26,,,,0.55
2024-08-30 15:30:00-04:00,SPY,15:30,DAILY_STOP,2082.0264285714156,15.615198214285616,561.87,,,,0.55
2024-08-30 15:45:00-04:00,CAT,15:45,DAILY_STOP,2082.0264285714156,15.615198214285616,353.9,,,,0.55
2024-08-30 15:45:00-04:00,GS,15:45,DAILY_STOP,2082.0264285714156,15.615198214285616,509.39,,,,0.55
2024-08-30 15:45:00-04:00,JPM,15:45,DAILY_STOP,2082.0264285714156,15.615198214285616,224.25,,,,0.55
2024-08-30 16:00:00-04:00,QQQ,16:00,DAILY_STOP,2082.0264285714156,15.615198214285616,476.31,,,,0.55
2024-08-30 16:00:00-04:00,SPY,16:00,DAILY_STOP,2082.0264285714156,15.615198214285616,563.56,,,,0.55
2024-09-03 09:30:00-04:00,JPM,09:30,DAILY_STOP,2051.519285714272,15.38639464285704,222.13,,,,0.55
2024-09-03 11:30:00-04:00,CAT,11:30,DAILY_STOP,2051.519285714272,15.38639464285704,341.725,,,,0.55
2024-09-03 11:30:00-04:00,JPM,11:30,DAILY_STOP,2051.519285714272,15.38639464285704,222.74,,,,0.55
2024-09-04 10:30:00-04:00,GS,10:30,MISSING_FEATURES,2044.0487499999872,15.330365624999903,493.11,,,,0.55
2024-09-04 10:45:00-04:00,QQQ,10:45,PROBWIN_LOW,2066.779107142844,15.500843303571331,463.11,,,0.4349980024698878,0.55
2024-09-04 10:45:00-04:00,SPY,10:45,PROBWIN_LOW,2066.779107142844,15.500843303571331,553.53,,,0.42720721870842543,0.55
2024-09-04 11:00:00-04:00,SPY,11:00,MAX_OPEN,2066.779107142844,15.500843303571331,554.13,,,,0.55
2024-09-04 15:30:00-04:00,JPM,15:30,PROBWIN_LOW,2038.4926785714156,15.288695089285616,218.725,,,0.45155246886983846,0.55
2024-09-04 15:45:00-04:00,JPM,15:45,PROBWIN_LOW,2038.4926785714156,15.288695089285616,219.08,,,0.25744859523504793,0.55
2024-09-05 09:45:00-04:00,QQQ,09:45,MAX_OPEN,2008.3044642857017,15.062283482142762,461.82,,,,0.55
2024-09-05 10:00:00-04:00,SPY,10:00,MAX_OPEN,2029.5723214285586,15.221792410714189,552.205,,,,0.55
2024-09-05 10:15:00-04:00,SPY,10:15,MAX_OPEN,2029.5723214285586,15.221792410714189,551.81,,,,0.55
2024-09-05 11:15:00-04:00,CAT,11:15,DAILY_STOP,1999.6208928571298,14.997156696428473,333.96,,,,0.55
2024-09-05 15:00:00-04:00,GS,15:00,DAILY_STOP,1999.6208928571298,14.997156696428473,488.18,,,,0.55
2024-09-05 15:00:00-04:00,JPM,15:00,DAILY_STOP,1999.6208928571298,14.997156696428473,218.28,,,,0.55
2024-09-06 15:15:00-04:00,CAT,15:15,DAILY_STOP,1957.6123214285587,14.68209241071419,329.905,,,,0.55
2024-09-06 15:15:00-04:00,QQQ,15:15,DAILY_STOP,1957.6123214285587,14.68209241071419,449.97,,,,0.55
2024-09-06 15:15:00-04:00,SPY,15:15,DAILY_STOP,1957.6123214285587,14.68209241071419,541.14,,,,0.55
2024-09-06 15:30:00-04:00,GS,15:30,DAILY_STOP,1957.6123214285587,14.68209241071419,479.34,,,,0.55
2024-09-09 09:45:00-04:00,QQQ,09:45,MAX_OPEN,1943.6837499999874,14.577628124999904,453.68,,,,0.55
2024-09-09 09:45:00-04:00,SPY,09:45,MAX_OPEN,1943.6837499999874,14.577628124999904,544.74,,,,0.55
2024-09-09 10:00:00-04:00,SPY,10:00,MAX_OPEN,2004.1423214285587,15.03106741071419,545.325,,,,0.55
2024-09-09 10:15:00-04:00,JPM,10:15,MAX_OPEN,1990.4351785714161,14.92826383928562,216.98,,,,0.55
2024-09-09 10:15:00-04:00,QQQ,10:15,MAX_OPEN,1990.4351785714161,14.92826383928562,454.665,,,,0.55
2024-09-09 10:15:00-04:00,SPY,10:15,MAX_OPEN,1990.4351785714161,14.92826383928562,546.07,,,,0.55
2024-09-09 15:30:00-04:00,QQQ,15:30,PROBWIN_LOW,1961.284107142845,14.709630803571336,453.47,,,0.43095586999298496,0.55
2024-09-09 15:45:00-04:00,GS,15:45,PROBWIN_LOW,1961.284107142845,14.709630803571336,490.045,,,0.3523408326438614,0.55
2024-09-09 15:45:00-04:00,JPM,15:45,PROBWIN_LOW,1961.284107142845,14.709630803571336,217.715,,,0.37624931555150964,0.55
2024-09-09 15:45:00-04:00,QQQ,15:45,PROBWIN_LOW,1961.284107142845,14.709630803571336,453.765,,,0.29429556484499636,0.55
2024-09-09 15:45:00-04:00,SPY,15:45,PROBWIN_LOW,1961.284107142845,14.709630803571336,545.925,,,0.26132482789310013,0.55
2024-09-09 16:00:00-04:00,QQQ,16:00,PROBWIN_LOW,1961.284107142845,14.709630803571336,454.37,,,0.14631368879848083,0.55
2024-09-10 11:15:00-04:00,CAT,11:15,DAILY_STOP,1932.943392857131,14.49707544642848,334.75,,,,0.55
2024-09-10 11:30:00-04:00,SPY,11:30,DAILY_STOP,1932.943392857131,14.49707544642848,547.49,,,,0.55
2024-09-10 15:00:00-04:00,GS,15:00,DAILY_STOP,1932.943392857131,14.49707544642848,467.07,,,,0.55
2024-09-10 15:15:00-04:00,SPY,15:15,DAILY_STOP,1932.943392857131,14.49707544642848,548.42,,,,0.55
2024-09-10 15:30:00-04:00,GS,15:30,DAILY_STOP,1932.943392857131,14.49707544642848,467.085,,,,0.55
2024-09-10 15:30:00-04:00,QQQ,15:30,DAILY_STOP,1932.943392857131,14.49707544642848,458.64,,,,0.55
2024-09-10 15:30:00-04:00,SPY,15:30,DAILY_STOP,1932.943392857131,14.49707544642848,548.62,,,,0.55
2024-09-11 11:15:00-04:00,GS,11:15,PROBWIN_LOW,1904.9837499999885,14.287378124999913,461.89,,,0.527614302949475,0.55
2024-09-11 15:30:00-04:00,JPM,15:30,PROBWIN_LOW,1932.390892857131,14.492931696428482,207.405,,,0.49069352102259933,0.55
2024-09-11 15:30:00-04:00,QQQ,15:30,PROBWIN_LOW,1932.390892857131,14.492931696428482,467.075,,,0.39649166573285977,0.55
2024-09-11 15:30:00-04:00,SPY,15:30,PROBWIN_LOW,1932.390892857131,14.492931696428482,553.305,,,0.405523593040319,0.55
2024-09-11 16:00:00-04:00,QQQ,16:00,PROBWIN_LOW,1932.390892857131,14.492931696428482,468.52,,,0.1022618377016223,0.55
2024-09-11 16:00:00-04:00,SPY,16:00,PROBWIN_LOW,1932.390892857131,14.492931696428482,554.25,,,0.17371750510706901,0.55
2024-09-12 10:30:00-04:00,QQQ,10:30,MAX_OPEN,1918.860892857131,14.391456696428481,470.54,,,,0.55
2024-09-12 10:30:00-04:00,SPY,10:30,MAX_OPEN,1918.860892857131,14.391456696428481,555.81,,,,0.55
2024-09-12 10:45:00-04:00,CAT,10:45,MAX_OPEN,1918.860892857131,14.391456696428481,338.66,,,,0.55
2024-09-12 11:15:00-04:00,SPY,11:15,DAILY_STOP,1890.8823214285599,14.181617410714198,556.355,,,,0.55
2024-09-12 15:45:00-04:00,CAT,15:45,PROBWIN_LOW,1911.1483928571306,14.33361294642848,339.75,,,0.2730685863716643,0.55
2024-09-12 15:45:00-04:00,GS,15:45,PROBWIN_LOW,1911.1483928571306,14.33361294642848,473.17,,,0.3236204762190632,0.55
2024-09-13 09:45:00-04:00,QQQ,09:45,MAX_OPEN,1931.5076785714164,14.486307589285623,474.525,,,,0.55
2024-09-13 09:45:00-04:00,SPY,09:45,MAX_OPEN,1931.5076785714164,14.486307589285623,560.82,,,,0.55
2024-09-13 10:00:00-04:00,SPY,10:00,MAX_OPEN,1904.1562499999877,14.281171874999908,561.045,,,,0.55
2024-09-13 10:45:00-04:00,SPY,10:45,MAX_OPEN,1891.0362499999878,14.182771874999908,562.385,,,,0.55
2024-09-13 11:15:00-04:00,QQQ,11:15,DAILY_STOP,1877.0862499999878,14.078146874999907,475.12,,,,0.55
2024-09-13 11:30:00-04:00,CAT,11:30,DAILY_STOP,1877.0862499999878,14.078146874999907,345.095,,,,0.55
2024-09-13 15:45:00-04:00,CAT,15:45,PROBWIN_LOW,1897.0517857142736,14.227888392857052,345.01,,,0.26403681818572516,0.55
2024-09-13 15:45:00-04:00,JPM,15:45,PROBWIN_LOW,1897.0517857142736,14.227888392857052,204.685,,,0.30978210411582624,0.55
2024-09-16 15:00:00-04:00,JPM,15:00,PROBWIN_LOW,1932.0405357142743,14.490304017857056,207.9,,,0.23282644419815415,0.55
2024-09-16 15:00:00-04:00,SPY,15:00,PROBWIN_LOW,1932.0405357142743,14.490304017857056,562.65,,,0.3863875390492444,0.55
2024-09-16 15:15:00-04:00,JPM,15:15,PROBWIN_LOW,1932.0405357142743,14.490304017857056,207.965,,,0.4253095118165287,0.55
2024-09-16 15:45:00-04:00,QQQ,15:45,PROBWIN_LOW,1932.0405357142743,14.490304017857056,473.42,,,0.34831971272813816,0.55
2024-09-16 16:00:00-04:00,SPY,16:00,PROBWIN_LOW,1932.0405357142743,14.490304017857056,562.46,,,0.16704333342418642,0.55
2024-09-17 09:45:00-04:00,SPY,09:45,DAILY_STOP,1904.04732142856,14.2803549107142,565.385,,,,0.55
2024-09-17 10:00:00-04:00,CAT,10:00,DAILY_STOP,1904.04732142856,14.2803549107142,351.86,,,,0.55
2024-09-17 10:30:00-04:00,CAT,10:30,PROBWIN_LOW,1924.6294642857029,14.434720982142771,353.15,,,0.5197126005614752,0.55
2024-09-17 11:15:00-04:00,CAT,11:15,DAILY_STOP,1896.7451785714175,14.22558883928563,353.835,,,,0.55
2024-09-17 11:30:00-04:00,CAT,11:30,DAILY_STOP,1896.7451785714175,14.22558883928563,354.26,,,,0.55
2024-09-17 11:30:00-04:00,GS,11:30,DAILY_STOP,1896.7451785714175,14.22558883928563,489.19,,,,0.55
2024-09-17 11:30:00-04:00,JPM,11:30,DAILY_STOP,1896.7451785714175,14.22558883928563,209.1,,,,0.55
2024-09-17 15:30:00-04:00,JPM,15:30,DAILY_STOP,1896.7451785714175,14.22558883928563,208.87,,,,0.55
2024-09-17 16:00:00-04:00,QQQ,16:00,DAILY_STOP,1896.7451785714175,14.22558883928563,473.48,,,,0.55
2024-09-18 09:45:00-04:00,SPY,09:45,MAX_OPEN,1876.2496428571324,14.071872321428492,563.32,,,,0.55
2024-09-18 11:00:00-04:00,GS,11:00,DAILY_STOP,1848.3739285714173,13.86280446428563,484.31,,,,0.55
2024-09-18 11:15:00-04:00,GS,11:15,DAILY_STOP,1848.3739285714173,13.86280446428563,484.97,,,,0.55
2024-09-18 11:30:00-04:00,CAT,11:30,DAILY_STOP,1848.3739285714173,13.86280446428563,354.28,,,,0.55
2024-09-18 11:30:00-04:00,GS,11:30,DAILY_STOP,1848.3739285714173,13.86280446428563,486.6,,,,0.55
2024-09-18 11:30:00-04:00,JPM,11:30,DAILY_STOP,1848.3739285714173,13.86280446428563,208.5,,,,0.55
2024-09-19 09:45:00-04:00,GS,09:45,MAX_OPEN,1848.3739285714173,13.86280446428563,494.64,,,,0.55
2024-09-19 09:45:00-04:00,SPY,09:45,MAX_OPEN,1848.3739285714173,13.86280446428563,569.17,,,,0.55
2024-09-19 10:15:00-04:00,GS,10:15,MAX_OPEN,1848.3739285714173,13.86280446428563,500.05,,,,0.55
2024-09-19 10:30:00-04:00,CAT,10:30,MAX_OPEN,1848.3739285714173,13.86280446428563,366.09,,,,0.55
2024-09-19 10:30:00-04:00,GS,10:30,MAX_OPEN,1848.3739285714173,13.86280446428563,502.67,,,,0.55
2024-09-19 10:30:00-04:00,JPM,10:30,MAX_OPEN,1848.3739285714173,13.86280446428563,210.6,,,,0.55
2024-09-19 10:30:00-04:00,QQQ,10:30,MAX_OPEN,1848.3739285714173,13.86280446428563,484.44,,,,0.55
2024-09-19 10:30:00-04:00,SPY,10:30,MAX_OPEN,1848.3739285714173,13.86280446428563,571.35,,,,0.55
2024-09-19 10:45:00-04:00,CAT,10:45,MAX_OPEN,1848.3739285714173,13.86280446428563,366.52,,,,0.55
2024-09-19 10:45:00-04:00,GS,10:45,MAX_OPEN,1848.3739285714173,13.86280446428563,504.71,,,,0.55
2024-09-19 11:30:00-04:00,CAT,11:30,PROBWIN_LOW,1868.870357142846,14.016527678571345,369.98,,,0.4890896852041736,0.55
2024-09-19 11:30:00-04:00,JPM,11:30,PROBWIN_LOW,1868.870357142846,14.016527678571345,210.95,,,0.46314461242404475,0.55
2024-09-20 15:15:00-04:00,QQQ,15:15,PROBWIN_LOW,1869.720357142846,14.022902678571345,481.88,,,0.4456701370038192,0.55
2024-09-20 15:30:00-04:00,CAT,15:30,PROBWIN_LOW,1869.720357142846,14.022902678571345,370.11,,,0.4602639888076716,0.55
2024-09-20 15:30:00-04:00,GS,15:30,PROBWIN_LOW,1869.720357142846,14.022902678571345,497.58,,,0.5164863730068897,0.55
2024-09-20 15:30:00-04:00,JPM,15:30,PROBWIN_LOW,1869.720357142846,14.022902678571345,210.47,,,0.4868906996369272,0.55
2024-09-20 15:30:00-04:00,QQQ,15:30,PROBWIN_LOW,1869.720357142846,14.022902678571345,482.58,,,0.46541274717454134,0.55
2024-09-20 15:30:00-04:00,SPY,15:30,PROBWIN_LOW,1869.720357142846,14.022902678571345,568.235,,,0.4890868742618565,0.55
2024-09-20 15:45:00-04:00,CAT,15:45,PROBWIN_LOW,1869.720357142846,14.022902678571345,370.84,,,0.3543033439028688,0.55
2024-09-20 15:45:00-04:00,GS,15:45,PROBWIN_LOW,1869.720357142846,14.022902678571345,499.15,,,0.2974110535188755,0.55
2024-09-20 15:45:00-04:00,JPM,15:45,PROBWIN_LOW,1869.720357142846,14.022902678571345,211.09,,,0.24161180297117194,0.55
2024-09-20 15:45:00-04:00,QQQ,15:45,PROBWIN_LOW,1869.720357142846,14.022902678571345,483.285,,,0.37538248744193126,0.55
2024-09-20 15:45:00-04:00,SPY,15:45,PROBWIN_LOW,1869.720357142846,14.022902678571345,569.11,,,0.3713884589728482,0.55
2024-09-23 10:30:00-04:00,SPY,10:30,PROBWIN_LOW,1842.412142857132,13.81809107142849,569.71,,,0.4647951172770834,0.55
2024-09-23 15:00:00-04:00,QQQ,15:00,PROBWIN_LOW,1842.412142857132,13.81809107142849,483.17,,,0.39975447065728825,0.55
2024-09-23 15:15:00-04:00,GS,15:15,PROBWIN_LOW,1842.412142857132,13.81809107142849,497.29,,,0.5174936169204231,0.55
2024-09-23 15:30:00-04:00,GS,15:30,PROBWIN_LOW,1842.412142857132,13.81809107142849,497.36,,,0.4290374572510183,0.55
2024-09-23 15:45:00-04:00,GS,15:45,PROBWIN_LOW,1842.412142857132,13.81809107142849,497.78,,,0.2972642173130461,0.55
2024-09-24 11:15:00-04:00,CAT,11:15,PROBWIN_LOW,1828.5048214285607,13.713786160714205,386.085,,,0.4935770728753911,0.55
2024-09-24 11:15:00-04:00,QQQ,11:15,PROBWIN_LOW,1828.5048214285607,13.713786160714205,483.725,,,0.5150525207873484,0.55
2024-09-24 11:15:00-04:00,SPY,11:15,PROBWIN_LOW,1828.5048214285607,13.713786160714205,569.63,,,0.5112034368916573,0.55
2024-09-24 15:15:00-04:00,JPM,15:15,PROBWIN_LOW,1847.8794642857035,13.859095982142776,211.435,,,0.3819767099005633,0.55
2024-09-24 15:30:00-04:00,CAT,15:30,PROBWIN_LOW,1847.8794642857035,13.859095982142776,384.37,,,0.4163589254531007,0.55
2024-09-24 15:30:00-04:00,JPM,15:30,PROBWIN_LOW,1847.8794642857035,13.859095982142776,211.62,,,0.36710547869622395,0.55
2024-09-24 15:45:00-04:00,CAT,15:45,PROBWIN_LOW,1847.8794642857035,13.859095982142776,385.605,,,0.31438583992143415,0.55
2024-09-24 15:45:00-04:00,QQQ,15:45,PROBWIN_LOW,1847.8794642857035,13.859095982142776,485.09,,,0.3148846480463236,0.55
2024-09-24 16:00:00-04:00,QQQ,16:00,PROBWIN_LOW,1847.8794642857035,13.859095982142776,485.31,,,0.09542938976106277,0.55
2024-09-24 16:00:00-04:00,SPY,16:00,PROBWIN_LOW,1847.8794642857035,13.859095982142776,571.21,,,0.11799187113039002,0.55
2024-09-25 10:15:00-04:00,QQQ,10:15,MAX_OPEN,1821.066964285704,13.65800223214278,487.57,,,,0.55
2024-09-25 15:00:00-04:00,GS,15:00,DAILY_STOP,1794.2123214285596,13.456592410714196,492.265,,,,0.55
2024-09-26 09:45:00-04:00,SPY,09:45,DAILY_STOP,1754.9387499999882,13.16204062499991,573.46,,,,0.55
2024-09-26 15:00:00-04:00,GS,15:00,DAILY_STOP,1741.6401785714165,13.062301339285623,497.38,,,,0.55
2024-09-26 15:15:00-04:00,QQQ,15:15,DAILY_STOP,1741.6401785714165,13.062301339285623,489.615,,,,0.55
2024-09-26 15:30:00-04:00,GS,15:30,DAILY_STOP,1741.6401785714165,13.062301339285623,497.65,,,,0.55
2024-09-27 10:30:00-04:00,GS,10:30,PROBWIN_LOW,1747.9837499999876,13.109878124999906,500.24,,,0.4575696883368937,0.55
2024-09-27 11:15:00-04:00,JPM,11:15,PROBWIN_LOW,1754.157678571415,13.156182589285613,212.12,,,0.42948050716259534,0.55
2024-09-27 11:30:00-04:00,CAT,11:30,PROBWIN_LOW,1754.157678571415,13.156182589285613,394.925,,,0.4652161765872237,0.55
2024-09-27 15:00:00-04:00,CAT,15:00,PROBWIN_LOW,1730.1005357142726,12.975754017857044,391.535,,,0.39976740095728525,0.55
2024-09-30 10:45:00-04:00,CAT,10:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,392.43,,,0.5486403632112027,0.55
2024-09-30 10:45:00-04:00,JPM,10:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,209.68,,,0.41635050662090134,0.55
2024-09-30 11:15:00-04:00,SPY,11:15,PROBWIN_LOW,1717.1919642857015,12.878939732142761,571.67,,,0.47878043721065544,0.55
2024-09-30 11:30:00-04:00,QQQ,11:30,PROBWIN_LOW,1717.1919642857015,12.878939732142761,486.965,,,0.4766443768420348,0.55
2024-09-30 15:00:00-04:00,JPM,15:00,PROBWIN_LOW,1717.1919642857015,12.878939732142761,209.11,,,0.34470094289855724,0.55
2024-09-30 15:30:00-04:00,CAT,15:30,PROBWIN_LOW,1717.1919642857015,12.878939732142761,389.92,,,0.43904811080808276,0.55
2024-09-30 15:30:00-04:00,JPM,15:30,PROBWIN_LOW,1717.1919642857015,12.878939732142761,209.84,,,0.5009643635649287,0.55
2024-09-30 15:45:00-04:00,CAT,15:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,390.46,,,0.2933741799950373,0.55
2024-09-30 15:45:00-04:00,GS,15:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,493.99,,,0.368457907665697,0.55
2024-09-30 15:45:00-04:00,JPM,15:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,210.35,,,0.2426771397664975,0.55
2024-09-30 15:45:00-04:00,QQQ,15:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,486.0,,,0.39304408066086255,0.55
2024-09-30 15:45:00-04:00,SPY,15:45,PROBWIN_LOW,1717.1919642857015,12.878939732142761,572.005,,,0.36639829967126997,0.55
2024-09-30 16:00:00-04:00,QQQ,16:00,PROBWIN_LOW,1717.1919642857015,12.878939732142761,487.79,,,0.1242766283118766,0.55
2024-09-30 16:00:00-04:00,SPY,16:00,PROBWIN_LOW,1717.1919642857015,12.878939732142761,573.55,,,0.125281745634398,0.55
2024-10-01 09:45:00-04:00,CAT,09:45,DAILY_STOP,1679.5887499999874,12.596915624999905,390.66,,,,0.55
2024-10-01 10:00:00-04:00,CAT,10:00,DAILY_STOP,1679.5887499999874,12.596915624999905,390.595,,,,0.55
2024-10-01 11:30:00-04:00,CAT,11:30,DAILY_STOP,1679.5887499999874,12.596915624999905,392.05,,,,0.55
2024-10-01 11:30:00-04:00,GS,11:30,DAILY_STOP,1679.5887499999874,12.596915624999905,490.72,,,,0.55
2024-10-01 11:30:00-04:00,JPM,11:30,DAILY_STOP,1679.5887499999874,12.596915624999905,208.375,,,,0.55
2024-10-02 10:15:00-04:00,CAT,10:15,MAX_OPEN,1679.5887499999874,12.596915624999905,394.81,,,,0.55
2024-10-02 10:15:00-04:00,GS,10:15,MAX_OPEN,1679.5887499999874,12.596915624999905,494.375,,,,0.55
2024-10-02 10:30:00-04:00,QQQ,10:30,MAX_OPEN,1679.5887499999874,12.596915624999905,481.86,,,,0.55
2024-10-02 10:30:00-04:00,SPY,10:30,MAX_OPEN,1679.5887499999874,12.596915624999905,568.2,,,,0.55
2024-10-02 10:45:00-04:00,SPY,10:45,PROBWIN_LOW,1667.0216071428447,12.502662053571335,568.87,,,0.4456971780472414,0.55
2024-10-02 11:30:00-04:00,QQQ,11:30,PROBWIN_LOW,1667.0216071428447,12.502662053571335,482.92,,,0.46146343039430976,0.55
2024-10-02 15:30:00-04:00,SPY,15:30,PROBWIN_LOW,1654.4441071428448,12.408330803571335,569.11,,,0.381252497424323,0.55
2024-10-03 16:00:00-04:00,QQQ,16:00,PROBWIN_LOW,1642.9498214285588,12.32212366071419,481.74,,,0.12321587474105995,0.55
2024-10-03 16:00:00-04:00,SPY,16:00,PROBWIN_LOW,1642.9498214285588,12.32212366071419,567.85,,,0.1364198268193201,0.55
2024-10-04 09:30:00-04:00,QQQ,09:30,DAILY_STOP,1618.7805357142727,12.140854017857045,487.51,,,,0.55
2024-10-04 09:30:00-04:00,SPY,09:30,DAILY_STOP,1618.7805357142727,12.140854017857045,572.35,,,,0.55
2024-10-04 09:45:00-04:00,CAT,09:45,DAILY_STOP,1618.7805357142727,12.140854017857045,396.275,,,,0.55
2024-10-04 09:45:00-04:00,GS,09:45,DAILY_STOP,1618.7805357142727,12.140854017857045,495.28,,,,0.55
2024-10-04 09:45:00-04:00,JPM,09:45,DAILY_STOP,1618.7805357142727,12.140854017857045,208.8,,,,0.55
2024-10-04 11:15:00-04:00,JPM,11:15,DAILY_STOP,1618.7805357142727,12.140854017857045,208.64,,,,0.55
2024-10-04 15:00:00-04:00,GS,15:00,DAILY_STOP,1618.7805357142727,12.140854017857045,493.73,,,,0.55
2024-10-04 15:00:00-04:00,JPM,15:00,DAILY_STOP,1618.7805357142727,12.140854017857045,210.585,,,,0.55
2024-10-04 15:00:00-04:00,QQQ,15:00,DAILY_STOP,1618.7805357142727,12.140854017857045,486.07,,,,0.55
2024-10-04 15:00:00-04:00,SPY,15:00,DAILY_STOP,1618.7805357142727,12.140854017857045,571.37,,,,0.55
2024-10-04 15:15:00-04:00,GS,15:15,DAILY_STOP,1618.7805357142727,12.140854017857045,494.1,,,,0.55
2024-10-04 15:30:00-04:00,CAT,15:30,DAILY_STOP,1618.7805357142727,12.140854017857045,395.63,,,,0.55
2024-10-04 15:30:00-04:00,GS,15:30,DAILY_STOP,1618.7805357142727,12.140854017857045,495.14,,,,0.55
2024-10-04 15:30:00-04:00,JPM,15:30,DAILY_STOP,1618.7805357142727,12.140854017857045,211.04,,,,0.55
2024-10-04 15:30:00-04:00,QQQ,15:30,DAILY_STOP,1618.7805357142727,12.140854017857045,486.625,,,,0.55
2024-10-04 15:30:00-04:00,SPY,15:30,DAILY_STOP,1618.7805357142727,12.140854017857045,572.06,,,,0.55
2024-10-04 15:45:00-04:00,CAT,15:45,DAILY_STOP,1618.7805357142727,12.140854017857045,396.65,,,,0.55
2024-10-04 15:45:00-04:00,GS,15:45,DAILY_STOP,1618.7805357142727,12.140854017857045,496.07,,,,0.55
2024-10-04 15:45:00-04:00,JPM,15:45,DAILY_STOP,1618.7805357142727,12.140854017857045,211.265,,,,0.55
2024-10-04 15:45:00-04:00,QQQ,15:45,DAILY_STOP,1618.7805357142727,12.140854017857045,487.08,,,,0.55
2024-10-04 15:45:00-04:00,SPY,15:45,DAILY_STOP,1618.7805357142727,12.140854017857045,572.785,,,,0.55
2024-10-04 16:00:00-04:00,QQQ,16:00,DAILY_STOP,1618.7805357142727,12.140854017857045,487.3,,,,0.55
2024-10-07 10:30:00-04:00,QQQ,10:30,DAILY_STOP,1589.02214285713,11.917666071428474,486.505,,,,0.55
2024-10-07 11:00:00-04:00,CAT,11:00,DAILY_STOP,1589.02214285713,11.917666071428474,398.99,,,,0.55
2024-10-07 11:15:00-04:00,CAT,11:15,DAILY_STOP,1589.02214285713,11.917666071428474,399.925,,,,0.55
2024-10-07 11:30:00-04:00,CAT,11:30,DAILY_STOP,1589.02214285713,11.917666071428474,400.915,,,,0.55
2024-10-07 15:15:00-04:00,GS,15:15,DAILY_STOP,1576.9785714285586,11.827339285714189,493.73,,,,0.55
2024-10-07 15:30:00-04:00,JPM,15:30,DAILY_STOP,1576.9785714285586,11.827339285714189,210.68,,,,0.55
2024-10-08 09:45:00-04:00,QQQ,09:45,MAX_OPEN,1565.2282142857011,11.739211607142758,484.68,,,,0.55
2024-10-08 09:45:00-04:00,SPY,09:45,MAX_OPEN,1565.2282142857011,11.739211607142758,570.035,,,,0.55
2024-10-08 10:15:00-04:00,QQQ,10:15,MAX_OPEN,1599.9408928571293,11.999556696428469,486.43,,,,0.55
