ticker,score,momentum,volatility,trend,price,asof_date
NVDA,,,0.0,DN,,2025-12-29
OXY,,,0.0,DN,,2025-12-29
PEG,,,0.008310122489519029,DN,,2025-12-29
PEP,,,0.001549604527639554,DN,,2025-12-29
PFE,,,0.0,DN,,2025-12-29
PG,,,0.0,DN,,2025-12-29
PM,,,0.011041882515167994,DN,,2025-12-29
PPL,,,0.0,DN,,2025-12-29
PSX,,,0.0,DN,,2025-12-29
RCL,,,0.0,DN,,2025-12-29
REGN,,,0.0061625131322557885,DN,,2025-12-29
RTX,,,0.03752353106808984,DN,,2025-12-29
SCCO,,,0.0,DN,,2025-12-29
SCHW,,,0.0,DN,,2025-12-29
SLB,,,0.0,DN,,2025-12-29
SO,,,0.0,DN,,2025-12-29
SPGI,,,0.0029518240630937464,DN,,2025-12-29
T,,,0.00451371480845877,DN,,2025-12-29
TJX,,,0.0,DN,,2025-12-29
TSLA,,,0.0,DN,,2025-12-29
ULTA,,,0.0,DN,,2025-12-29
UNH,,,0.0,DN,,2025-12-29
VRTX,,,0.0,DN,,2025-12-29
VZ,,,0.0,DN,,2025-12-29
WEC,,,0.01587149995856907,DN,,2025-12-29
WFC,,,0.0,DN,,2025-12-29
WMT,,,0.0,DN,,2025-12-29
XOM,,,0.01945858741864775,DN,120.55000305175781,2025-12-29
AA,,,0.0,DN,,2025-12-30
AAPL,,,0.0,DN,,2025-12-30
ABBV,,,0.0,DN,,2025-12-30
ADYEY,,,0.0,DN,,2025-12-30
AEP,,,0.03464987135456132,DN,,2025-12-30
ALB,,,0.0,DN,,2025-12-30
AMT,,,0.0,DN,,2025-12-30
AMZN,,,0.0,DN,,2025-12-30
ARM,,,0.0,DN,,2025-12-30
ASML,,,0.0,DN,,2025-12-30
AVGO,,,0.0,DN,,2025-12-30
AZN,,,0.0,DN,,2025-12-30
BA,,,0.0,DN,,2025-12-30
BAC,,,0.0,DN,,2025-12-30
BLK,,,0.0,DN,,2025-12-30
CAT,,,0.0,DN,,2025-12-30
CF,,,0.0,DN,,2025-12-30
CHTR,,,0.00746836314228612,DN,,2025-12-30
CI,,,0.0008095235692743984,DN,,2025-12-30
CL,,,0.0,DN,,2025-12-30
CLF,,,0.0,DN,,2025-12-30
CMCSA,,,0.0,DN,,2025-12-30
CME,,,0.0,DN,,2025-12-30
COP,,,0.0,DN,,2025-12-30
COST,,,0.03767305173072988,DN,,2025-12-30
CVS,,,0.04192145977234548,DN,,2025-12-30
CVX,,,0.014668132039589497,DN,,2025-12-30
DIS,,,0.0,DN,,2025-12-30
DUK,,,0.0,DN,,2025-12-30
EOG,,,0.0,DN,,2025-12-30
EVRG,,,0.0,DN,,2025-12-30
EXC,,,0.0,DN,,2025-12-30
FCX,,,0.05349500355039797,DN,,2025-12-30
FOX,,,0.0,DN,,2025-12-30
FOXA,,,0.0,DN,,2025-12-30
GD,,,0.03551144955477447,DN,,2025-12-30
GE,,,0.0,DN,,2025-12-30
GEVO,,,0.0,DN,,2025-12-30
GOOG,,,0.0,DN,,2025-12-30
GOOGL,,,0.0,DN,,2025-12-30
GS,,,0.02703091162215329,DN,,2025-12-30
HAL,,,0.0,DN,,2025-12-30
HCA,,,0.0,DN,,2025-12-30
HD,,,0.0,DN,,2025-12-30
HON,,,0.0,DN,,2025-12-30
ICE,,,0.0,DN,,2025-12-30
JNJ,,,0.0,DN,,2025-12-30
JPM,,,0.0,DN,,2025-12-30
KMB,,,0.002201974657747151,DN,,2025-12-30
KO,,,0.0,DN,,2025-12-30
LLY,,,0.0,DN,,2025-12-30
LMT,,,0.0,DN,,2025-12-30
LVS,,,0.0,DN,,2025-12-30
MAR,,,0.0,DN,,2025-12-30
MCD,,,0.0,DN,,2025-12-30
META,,,0.0,DN,,2025-12-30
MGM,,,0.0,DN,,2025-12-30
MMM,,,0.0,DN,,2025-12-30
MO,,,0.013536632340148928,DN,,2025-12-30
MPC,,,0.0,DN,,2025-12-30
MRK,,,0.0,DN,,2025-12-30
MS,,,0.0,DN,,2025-12-30
MSFT,,,0.0,DN,,2025-12-30
MUR,,,0.0,DN,,2025-12-30
NEE,,,0.0,DN,,2025-12-30
NEM,,,0.0,DN,,2025-12-30
NKE,,,0.0,DN,,2025-12-30
NOC,,,0.0,DN,,2025-12-30
NVDA,,,0.0,DN,,2025-12-30
OXY,,,0.0,DN,,2025-12-30
PEG,,,0.0,DN,,2025-12-30
PEP,,,0.01550206840181819,DN,,2025-12-30
PFE,,,0.0,DN,,2025-12-30
PG,,,0.0,DN,,2025-12-30
PM,,,0.0,DN,,2025-12-30
PPL,,,0.0,DN,,2025-12-30
PSX,,,0.0,DN,,2025-12-30
RCL,,,0.0019868371828979455,DN,,2025-12-30
REGN,,,0.0,DN,,2025-12-30
RTX,,,0.0,DN,,2025-12-30
SCCO,,,0.03756991578468756,DN,,2025-12-30
SCHW,,,0.0,DN,,2025-12-30
SLB,,,0.0,DN,,2025-12-30
SO,,,0.0,DN,,2025-12-30
SPGI,,,0.056209878719553255,DN,,2025-12-30
T,,,0.0,DN,,2025-12-30
TJX,,,0.0,DN,,2025-12-30
TSLA,,,0.0,DN,,2025-12-30
ULTA,,,0.000921887939233101,DN,,2025-12-30
UNH,,,0.00033482395685184314,DN,,2025-12-30
VRTX,,,0.0,DN,,2025-12-30
VZ,,,0.0,DN,,2025-12-30
WEC,,,0.03261695840105144,DN,,2025-12-30
WFC,,,0.0,DN,,2025-12-30
WMT,,,0.02694068443993145,DN,,2025-12-30
XOM,,,0.04609309036951979,DN,121.02999877929688,2025-12-30
